Order ID,Order Date,Ship Date,Customer Name,Country,City,State,Category,Product Name,Sales,Quantity,Profit
CA-2012-105844,25-10-2012,27-10-2012,Jennifer Ferguson,United States,Sparks,Nevada,Art,Newell 319,79.36,4.00,23.81
CA-2014-118864,16-06-2014,20-06-2014,Kristen Hastings,United States,Los Angeles,California,Phones,Panasonic KX T7736-B Digital phone,119.96,1.00,7.50
CA-2011-159625,23-11-2011,28-11-2011,Sally Matthias,United States,Scottsdale,Arizona,Envelopes,Staples,23.47,3.00,8.80
CA-2014-147410,05-09-2014,09-09-2014,Eva Jacobs,United States,Santa Ana,California,Storage,"24 Capacity Maxi Data Binder Racks, Pearl",421.10,2.00,105.28
US-2013-102239,06-05-2013,07-05-2013,Lindsay Williams,United States,Henderson,Nevada,Tables,Global Adaptabilities Conference Tables,1685.88,6.00,320.32
US-2013-102239,06-05-2013,07-05-2013,Lindsay Williams,United States,Henderson,Nevada,Binders,Avery Poly Binder Pockets,5.73,2.00,2.00
CA-2011-143168,18-10-2011,23-10-2011,Ivan Gibson,United States,Seattle,Washington,Paper,Xerox 1925,61.96,2.00,27.88
CA-2011-143168,18-10-2011,23-10-2011,Ivan Gibson,United States,Seattle,Washington,Binders,Computer Printout Index Tabs,1.34,1.00,0.47
CA-2014-118122,18-11-2014,25-11-2014,Greg Guthrie,United States,Seattle,Washington,Binders,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",13.90,2.00,4.52
CA-2014-166926,02-12-2014,09-12-2014,Sean O'Donnell,United States,Seattle,Washington,Paper,Xerox 1947,41.86,7.00,18.84
CA-2014-166926,02-12-2014,09-12-2014,Sean O'Donnell,United States,Seattle,Washington,Bookcases,"Hon Metal Bookcases, Putty",141.96,2.00,41.17
CA-2014-142909,23-12-2014,26-12-2014,Alex Grayson,United States,Mesa,Arizona,Tables,"Lesro Round Back Collection Coffee Table, End Table",182.55,2.00,-135.09
CA-2013-131380,29-03-2013,01-04-2013,Chris Cortes,United States,Los Angeles,California,Storage,Rogers Deluxe File Chest,87.92,4.00,0.88
CA-2013-131380,29-03-2013,01-04-2013,Chris Cortes,United States,Los Angeles,California,Paper,Xerox 1983,5.98,1.00,2.93
CA-2011-117464,22-07-2011,24-07-2011,Naresj Patel,United States,San Francisco,California,Art,Newell 32,11.52,4.00,3.23
CA-2011-117464,22-07-2011,24-07-2011,Naresj Patel,United States,San Francisco,California,Chairs,Global Comet Stacking Armless Chair,717.72,3.00,71.77
CA-2011-117464,22-07-2011,24-07-2011,Naresj Patel,United States,San Francisco,California,Storage,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,236.50,10.00,68.59
CA-2011-117464,22-07-2011,24-07-2011,Naresj Patel,United States,San Francisco,California,Tables,Safco Drafting Table,170.35,3.00,19.16
CA-2014-125381,26-04-2014,28-04-2014,Speros Goranitis,United States,San Francisco,California,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,107.97,3.00,22.67
CA-2014-150609,01-05-2014,05-05-2014,Nick Zandusky,United States,Los Angeles,California,Binders,Fellowes Black Plastic Comb Bindings,23.24,5.00,7.55
CA-2013-164399,13-11-2013,16-11-2013,Dianna Wilson,United States,San Diego,California,Phones,Panasonic KX TS3282W Corded phone,203.98,3.00,25.50
CA-2013-164399,13-11-2013,16-11-2013,Dianna Wilson,United States,San Diego,California,Tables,Global Adaptabilities Conference Tables,674.35,3.00,-8.43
CA-2013-147683,14-11-2013,18-11-2013,Philisse Overcash,United States,Seattle,Washington,Furnishings,DAX Solid Wood Frames,19.54,2.00,7.23
CA-2011-116785,26-04-2011,30-04-2011,Marc Harrigan,United States,Los Angeles,California,Art,Newell 347,21.40,5.00,6.21
CA-2011-116785,26-04-2011,30-04-2011,Marc Harrigan,United States,Los Angeles,California,Labels,Avery 495,12.60,2.00,5.80
CA-2014-137414,03-10-2014,07-10-2014,Chad McGuire,United States,San Francisco,California,Furnishings,Dax Clear Box Frame,17.46,2.00,5.94
CA-2014-137414,03-10-2014,07-10-2014,Chad McGuire,United States,San Francisco,California,Machines,Ricoh - Ink Collector Unit for GX3000 Series Printers,369.16,11.00,32.30
CA-2013-143476,12-09-2013,14-09-2013,Linda Cazamias,United States,Phoenix,Arizona,Art,"Crayola Anti Dust Chalk, 12/Pack",2.91,2.00,0.91
CA-2013-143476,12-09-2013,14-09-2013,Linda Cazamias,United States,Phoenix,Arizona,Paper,Xerox 1976,20.74,4.00,7.26
CA-2013-143476,12-09-2013,14-09-2013,Linda Cazamias,United States,Phoenix,Arizona,Paper,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),9.57,2.00,2.99
US-2013-119046,03-06-2013,07-06-2013,Edward Hooks,United States,Seattle,Washington,Paper,Riverleaf Stik-Withit Designer Note Cubes,30.18,3.00,13.88
US-2013-119046,03-06-2013,07-06-2013,Edward Hooks,United States,Seattle,Washington,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""",51.65,12.00,18.72
US-2013-119046,03-06-2013,07-06-2013,Edward Hooks,United States,Seattle,Washington,Binders,Acco Translucent Poly Ring Binders,11.23,3.00,3.93
CA-2014-154949,16-10-2014,20-10-2014,Marc Crier,United States,Camarillo,California,Labels,Avery 478,14.73,3.00,7.22
CA-2012-150770,03-05-2012,06-05-2012,Lena Cacioppo,United States,San Francisco,California,Art,Newell 317,8.82,3.00,2.56
CA-2012-150770,03-05-2012,06-05-2012,Lena Cacioppo,United States,San Francisco,California,Binders,Ibico Recycled Linen-Style Covers,62.50,2.00,21.87
CA-2012-150770,03-05-2012,06-05-2012,Lena Cacioppo,United States,San Francisco,California,Accessories,Logitech Gaming G510s - Keyboard,339.96,4.00,122.39
CA-2012-150770,03-05-2012,06-05-2012,Lena Cacioppo,United States,San Francisco,California,Binders,GBC Linen Binding Covers,49.57,2.00,17.35
CA-2013-109953,15-07-2013,19-07-2013,Raymond Buch,United States,San Francisco,California,Phones,Panasonic Kx-TS550,110.38,3.00,12.42
CA-2013-109953,15-07-2013,19-07-2013,Raymond Buch,United States,San Francisco,California,Appliances,Holmes 99% HEPA Air Purifier,151.62,7.00,50.03
CA-2013-109953,15-07-2013,19-07-2013,Raymond Buch,United States,San Francisco,California,Furnishings,Deflect-O Glasstique Clear Desk Accessories,30.80,4.00,10.16
CA-2011-157546,20-07-2011,22-07-2011,Roger Demir,United States,San Francisco,California,Binders,Clear Mylar Reinforcing Strips,89.71,6.00,30.28
CA-2011-157546,20-07-2011,22-07-2011,Roger Demir,United States,San Francisco,California,Paper,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",22.83,3.00,10.73
CA-2011-138737,07-12-2011,10-12-2011,Frank Preis,United States,Los Angeles,California,Art,Newell 32,8.64,3.00,2.42
CA-2013-101651,25-12-2013,31-12-2013,Sean Christensen,United States,San Jose,California,Furnishings,"Eldon 200 Class Desk Accessories, Smoke",43.96,7.00,18.46
CA-2013-101651,25-12-2013,31-12-2013,Sean Christensen,United States,San Jose,California,Envelopes,Staples,39.76,7.00,18.69
CA-2014-136651,24-04-2014,26-04-2014,Jay Fein,United States,Pasadena,California,Furnishings,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",66.36,7.00,26.54
CA-2014-136651,24-04-2014,26-04-2014,Jay Fein,United States,Pasadena,California,Binders,GBC Durable Plastic Covers,92.88,6.00,30.19
CA-2014-136651,24-04-2014,26-04-2014,Jay Fein,United States,Pasadena,California,Furnishings,Eldon 500 Class Desk Accessories,24.14,2.00,7.97
US-2014-151127,23-05-2014,26-05-2014,Rob Lucas,United States,Los Angeles,California,Art,SANFORD Major Accent Highlighters,49.56,7.00,18.83
CA-2014-145807,10-02-2014,14-02-2014,Sarah Bern,United States,Los Angeles,California,Storage,Sensible Storage WireTech Storage Systems,354.90,5.00,17.75
CA-2012-158491,04-06-2012,09-06-2012,Becky Pak,United States,Los Angeles,California,Accessories,Logitech Wireless Anywhere Mouse MX for PC and Mac,119.98,2.00,35.99
CA-2012-158491,04-06-2012,09-06-2012,Becky Pak,United States,Los Angeles,California,Accessories,Logitech Z-906 Speaker sys - home theater - 5.1-CH,989.97,3.00,395.99
CA-2014-137001,11-06-2014,14-06-2014,George Zrebassa,United States,Thousand Oaks,California,Art,"Sanford EarthWrite Recycled Pencils, Medium Soft, #2",14.70,7.00,4.12
CA-2013-123337,17-09-2013,23-09-2013,Keith Dawkins,United States,San Jose,California,Bookcases,"Sauder Forest Hills Library with Doors, Woodland Oak Finish",273.67,2.00,-12.88
CA-2013-123337,17-09-2013,23-09-2013,Keith Dawkins,United States,San Jose,California,Appliances,"Eureka Sanitaire  Multi-Pro Heavy-Duty Upright, Disposable Bags",17.48,4.00,4.54
CA-2012-144519,13-11-2012,17-11-2012,Arthur Wiediger,United States,Helena,Montana,Phones,Panasonic KX TS3282W Corded phone,339.96,5.00,42.50
CA-2012-144519,13-11-2012,17-11-2012,Arthur Wiediger,United States,Helena,Montana,Furnishings,"Eldon Stackable Tray, Side-Load, Legal, Smoke",63.98,7.00,21.75
CA-2013-157217,20-07-2013,22-07-2013,Tracy Collins,United States,San Francisco,California,Phones,Griffin GC36547 PowerJolt SE Lightning Charger,35.98,2.00,4.50
CA-2013-157217,20-07-2013,22-07-2013,Tracy Collins,United States,San Francisco,California,Accessories,Logitech G35 7.1-Channel Surround Sound Headset,389.97,3.00,132.59
CA-2013-108224,15-05-2013,15-05-2013,Tiffany House,United States,Yuma,Arizona,Accessories,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,185.53,7.00,48.70
CA-2014-159282,17-10-2014,22-10-2014,Gary Hansen,United States,Yuma,Arizona,Machines,Swingline SM12-08 MicroCut Jam Free Shredder,599.99,5.00,-479.99
CA-2014-151183,15-10-2014,20-10-2014,Berenike Kampe,United States,San Francisco,California,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 10/Pack",46.36,4.00,15.30
CA-2013-153661,30-01-2013,31-01-2013,Steven Cartwright,United States,San Francisco,California,Storage,"File Shuttle II and Handi-File, Black",305.01,9.00,76.25
CA-2013-153661,30-01-2013,31-01-2013,Steven Cartwright,United States,San Francisco,California,Binders,GBC Wire Binding Strips,50.78,2.00,17.77
CA-2013-153661,30-01-2013,31-01-2013,Steven Cartwright,United States,San Francisco,California,Labels,Avery 512,26.01,9.00,12.22
CA-2013-113656,23-01-2013,29-01-2013,Christy Brittain,United States,Los Angeles,California,Furnishings,"DAX Cubicle Frames, 8-1/2 x 11",59.99,7.00,21.60
CA-2012-148964,26-05-2012,31-05-2012,Ruben Dartt,United States,Bellevue,Washington,Furnishings,"DAX Metal Frame, Desktop, Stepped-Edge",20.24,1.00,7.89
CA-2013-144092,06-11-2013,08-11-2013,Logan Haushalter,United States,San Jose,California,Accessories,KeyTronic E03601U1 - Keyboard - Beige,72.00,4.00,12.96
CA-2013-144092,06-11-2013,08-11-2013,Logan Haushalter,United States,San Jose,California,Chairs,Harbour Creations 67200 Series Stacking Chairs,113.89,2.00,9.97
CA-2013-144092,06-11-2013,08-11-2013,Logan Haushalter,United States,San Jose,California,Envelopes,"Strathmore #10 Envelopes, Ultimate White",158.13,3.00,77.48
CA-2014-158120,18-11-2014,22-11-2014,Katharine Harms,United States,Hillsboro,Oregon,Paper,"Wirebound Message Forms, Four 2 3/4 x 5 Forms per Page, Pink Paper",19.61,3.00,6.62
CA-2014-158120,18-11-2014,22-11-2014,Katharine Harms,United States,Hillsboro,Oregon,Binders,Avery Reinforcements for Hole-Punch Pages,4.16,7.00,-3.47
US-2014-128447,11-11-2014,18-11-2014,Michael Chen,United States,Pasco,Washington,Appliances,"Eureka The Boss Lite 10-Amp Upright Vacuum, Blue",400.80,5.00,112.22
US-2014-128447,11-11-2014,18-11-2014,Michael Chen,United States,Pasco,Washington,Binders,GBC VeloBinder Manual Binding System,28.79,1.00,10.08
US-2011-131275,18-03-2011,24-03-2011,Sample Company A,United States,Burbank,California,Furnishings,Eldon Cleatmat Chair Mats for Medium Pile Carpets,111.00,2.00,14.43
US-2011-131275,18-03-2011,24-03-2011,Sample Company A,United States,Burbank,California,Machines,Swingline SM12-08 MicroCut Jam Free Shredder,1279.97,4.00,415.99
US-2011-131275,18-03-2011,24-03-2011,Sample Company A,United States,Burbank,California,Storage,Tennsco 6- and 18-Compartment Lockers,1856.19,7.00,334.11
CA-2014-165155,22-09-2014,24-09-2014,Brendan Murry,United States,Los Angeles,California,Storage,"Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost",15.51,1.00,3.88
CA-2014-141138,11-11-2014,17-11-2014,Gary Hwang,United States,Modesto,California,Accessories,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,111.79,7.00,43.60
CA-2014-154102,07-02-2014,14-02-2014,Skye Norling,United States,San Francisco,California,Paper,Xerox 1947,29.90,5.00,13.46
CA-2013-114748,10-10-2013,15-10-2013,Maria Zettner,United States,Phoenix,Arizona,Art,Newell 310,1.41,1.00,0.16
CA-2013-114748,10-10-2013,15-10-2013,Maria Zettner,United States,Phoenix,Arizona,Furnishings,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",169.57,2.00,0.00
CA-2013-163594,13-04-2013,15-04-2013,Jason Fortune-,United States,Los Angeles,California,Paper,Xerox 206,19.44,3.00,9.33
CA-2013-163594,13-04-2013,15-04-2013,Jason Fortune-,United States,Los Angeles,California,Chairs,"Global Geo Office Task Chair, Gray",194.35,3.00,-36.44
CA-2013-163594,13-04-2013,15-04-2013,Jason Fortune-,United States,Los Angeles,California,Binders,Aluminum Screw Posts,36.62,3.00,13.73
US-2014-123862,08-01-2014,10-01-2014,Jamie Frazer,United States,Long Beach,California,Storage,Eldon Fold 'N Roll Cart System,153.78,11.00,44.60
US-2014-123862,08-01-2014,10-01-2014,Jamie Frazer,United States,Long Beach,California,Storage,Tennsco Commercial Shelving,61.02,3.00,0.61
US-2014-123862,08-01-2014,10-01-2014,Jamie Frazer,United States,Long Beach,California,Supplies,Acme Galleria Hot Forged Steel Scissors with Colored Handles,110.11,7.00,31.93
US-2014-123862,08-01-2014,10-01-2014,Jamie Frazer,United States,Long Beach,California,Fasteners,Staples,7.89,1.00,3.55
CA-2014-100580,14-08-2014,21-08-2014,Michael Kennedy,United States,San Diego,California,Binders,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",36.02,3.00,11.71
CA-2011-132787,19-09-2011,23-09-2011,Mike Caudle,United States,Seattle,Washington,Storage,"Decoflex Hanging Personal Folder File, Blue",92.52,6.00,24.98
CA-2014-147844,03-05-2014,07-05-2014,Dorothy Dickinson,United States,Los Angeles,California,Paper,"Adams ""While You Were Out"" Message Pads",15.70,5.00,7.07
CA-2014-147844,03-05-2014,07-05-2014,Dorothy Dickinson,United States,Los Angeles,California,Art,Newell 34,59.52,3.00,15.48
CA-2014-147844,03-05-2014,07-05-2014,Dorothy Dickinson,United States,Los Angeles,California,Paper,"Adams Phone Message Book, 200 Message Capacity, 8 1/16 x 11",34.40,5.00,15.82
CA-2013-110009,09-09-2013,14-09-2013,Toby Ritter,United States,Seattle,Washington,Furnishings,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",43.13,1.00,14.66
CA-2013-110009,09-09-2013,14-09-2013,Toby Ritter,United States,Seattle,Washington,Paper,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",30.87,7.00,14.20
CA-2012-100146,14-05-2012,19-05-2012,Claudia Bergmann,United States,Camarillo,California,Bookcases,"Bush Andora Bookcase, Maple/Graphite Gray Finish",509.96,5.00,42.00
CA-2012-100146,14-05-2012,19-05-2012,Claudia Bergmann,United States,Camarillo,California,Furnishings,Dana Halogen Swing-Arm Architect Lamp,122.91,3.00,34.41
CA-2012-100146,14-05-2012,19-05-2012,Claudia Bergmann,United States,Camarillo,California,Chairs,Novimex Fabric Task Chair,97.57,2.00,-6.10
CA-2012-100146,14-05-2012,19-05-2012,Claudia Bergmann,United States,Camarillo,California,Chairs,"Global Leather and Oak Executive Chair, Black",722.35,3.00,81.26
CA-2013-129728,31-05-2013,07-06-2013,Jason Gross,United States,Los Angeles,California,Furnishings,36X48 HARDFLOOR CHAIRMAT,167.84,8.00,11.75
CA-2014-121125,31-05-2014,04-06-2014,Michael Granlund,United States,Tigard,Oregon,Phones,LG G3,156.79,1.00,17.64
CA-2014-121125,31-05-2014,04-06-2014,Michael Granlund,United States,Tigard,Oregon,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,35.36,2.00,-3.09
CA-2014-121125,31-05-2014,04-06-2014,Michael Granlund,United States,Tigard,Oregon,Furnishings,Tensor Brushed Steel Torchiere Floor Lamp,13.59,1.00,-0.34
CA-2011-161249,09-08-2011,13-08-2011,Roger Demir,United States,Phoenix,Arizona,Fasteners,"Super Bands, 12/Pack",4.46,3.00,-0.95
CA-2011-161249,09-08-2011,13-08-2011,Roger Demir,United States,Phoenix,Arizona,Binders,Avery Hole Reinforcements,9.35,5.00,-6.54
CA-2012-148180,26-07-2012,31-07-2012,Bart Pistole,United States,Oxnard,California,Binders,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",9.14,3.00,3.09
CA-2012-148180,26-07-2012,31-07-2012,Bart Pistole,United States,Oxnard,California,Binders,Tuff Stuff Recycled Round Ring Binders,23.14,6.00,8.39
CA-2012-148180,26-07-2012,31-07-2012,Bart Pistole,United States,Oxnard,California,Art,Newell 334,99.20,5.00,25.79
CA-2011-165568,16-02-2011,20-02-2011,Barry Französisch,United States,Seattle,Washington,Binders,Pressboard Data Binders by Wilson Jones,21.36,5.00,7.21
CA-2012-145457,24-03-2012,27-03-2012,Cathy Prescott,United States,Covington,Washington,Furnishings,"Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry",46.90,5.00,13.13
US-2014-163657,03-09-2014,07-09-2014,Janet Lee,United States,Los Angeles,California,Binders,Acco Translucent Poly Ring Binders,18.72,5.00,6.55
US-2014-163657,03-09-2014,07-09-2014,Janet Lee,United States,Los Angeles,California,Tables,Hon 2111 Invitation Series Straight Table,236.53,2.00,-2.96
CA-2012-120446,16-11-2012,18-11-2012,John Grady,United States,San Diego,California,Labels,Avery 51,18.90,3.00,8.69
US-2012-136987,11-04-2012,14-04-2012,Andy Reiter,United States,Los Angeles,California,Copiers,Canon PC-428 Personal Copier,639.97,4.00,215.99
US-2012-136987,11-04-2012,14-04-2012,Andy Reiter,United States,Los Angeles,California,Paper,Staples,52.76,2.00,24.27
CA-2012-138485,27-02-2012,01-03-2012,Nora Paige,United States,Seattle,Washington,Accessories,Microsoft Natural Keyboard Elite,538.92,9.00,80.84
CA-2013-103709,09-09-2013,16-09-2013,Liz Preis,United States,Visalia,California,Art,"Eberhard Faber 3 1/2"" Golf Pencils",14.88,2.00,3.72
CA-2013-103709,09-09-2013,16-09-2013,Liz Preis,United States,Visalia,California,Paper,Xerox 1900,34.24,8.00,15.41
CA-2013-103709,09-09-2013,16-09-2013,Liz Preis,United States,Visalia,California,Storage,"Mini 13-1/2 Capacity Data Binder Rack, Pearl",261.74,2.00,65.44
CA-2013-138282,20-05-2013,24-05-2013,Anna Häberlin,United States,Los Angeles,California,Appliances,Staples,87.84,8.00,23.72
CA-2014-148985,12-11-2014,16-11-2014,Thomas Brumley,United States,Los Angeles,California,Furnishings,Dax Clear Box Frame,34.92,4.00,11.87
CA-2013-139997,02-07-2013,04-07-2013,Eugene Moren,United States,Lehi,Utah,Copiers,Hewlett Packard 310 Color Digital Copier,1499.95,5.00,449.99
CA-2013-124583,02-09-2013,04-09-2013,Laurel Beltran,United States,Huntington Beach,California,Envelopes,Globe Weis Peel & Seel First Class Envelopes,12.78,1.00,5.75
CA-2014-157196,06-11-2014,10-11-2014,Anna Andreadi,United States,San Diego,California,Paper,Xerox 1996,12.96,2.00,6.22
CA-2012-108672,10-09-2012,16-09-2012,Frank Atkinson,United States,Los Angeles,California,Furnishings,"Seth Thomas 13 1/2"" Wall Clock",106.68,6.00,33.07
CA-2014-121048,15-07-2014,19-07-2014,Toby Carlisle,United States,Westminster,California,Binders,Acco Suede Grain Vinyl Round Ring Binder,4.45,2.00,1.45
CA-2014-121048,15-07-2014,19-07-2014,Toby Carlisle,United States,Westminster,California,Furnishings,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",276.69,3.00,49.80
CA-2014-121048,15-07-2014,19-07-2014,Toby Carlisle,United States,Westminster,California,Fasteners,"OIC Binder Clips, Mini, 1/4"" Capacity, Black",4.96,4.00,2.33
CA-2014-121048,15-07-2014,19-07-2014,Toby Carlisle,United States,Westminster,California,Art,"BOSTON Model 1800 Electric Pencil Sharpeners, Putty/Woodgrain",71.92,4.00,20.86
CA-2014-121048,15-07-2014,19-07-2014,Toby Carlisle,United States,Westminster,California,Furnishings,"Eldon 200 Class Desk Accessories, Burgundy",18.84,3.00,7.91
CA-2014-121048,15-07-2014,19-07-2014,Toby Carlisle,United States,Westminster,California,Accessories,Sony Micro Vault Click 8 GB USB 2.0 Flash Drive,140.97,3.00,19.74
CA-2014-121048,15-07-2014,19-07-2014,Toby Carlisle,United States,Westminster,California,Phones,GE 30524EE4,470.38,3.00,52.92
US-2014-120117,31-03-2014,31-03-2014,Tom Boeckenhauer,United States,Los Angeles,California,Art,Manco Dry-Lighter Erasable Highlighter,6.08,2.00,2.07
US-2014-120117,31-03-2014,31-03-2014,Tom Boeckenhauer,United States,Los Angeles,California,Phones,AT&T CL83451 4-Handset Telephone,164.79,1.00,18.54
CA-2011-115889,02-11-2011,06-11-2011,Shahid Hopkins,United States,San Francisco,California,Phones,AT&T CL82213,46.38,2.00,5.22
CA-2011-115889,02-11-2011,06-11-2011,Shahid Hopkins,United States,San Francisco,California,Storage,Adjustable Depth Letter/Legal Cart,362.92,2.00,105.25
CA-2011-125731,10-09-2011,16-09-2011,Clay Ludtke,United States,Gresham,Oregon,Envelopes,Peel & Seel Envelopes,21.73,7.00,7.60
CA-2011-125731,10-09-2011,16-09-2011,Clay Ludtke,United States,Gresham,Oregon,Chairs,GuestStacker Chair with Chrome Finish Legs,1487.04,5.00,148.70
US-2014-106145,27-09-2014,27-09-2014,Ruben Ausman,United States,San Francisco,California,Envelopes,Staples,71.88,6.00,33.06
US-2014-106145,27-09-2014,27-09-2014,Ruben Ausman,United States,San Francisco,California,Furnishings,Stackable Trays,9.24,3.00,2.96
US-2014-106145,27-09-2014,27-09-2014,Ruben Ausman,United States,San Francisco,California,Paper,Xerox 1895,35.88,6.00,16.15
US-2014-106145,27-09-2014,27-09-2014,Ruben Ausman,United States,San Francisco,California,Binders,"Wilson Jones Hanging View Binder, White, 1""",17.04,3.00,5.54
US-2014-106145,27-09-2014,27-09-2014,Ruben Ausman,United States,San Francisco,California,Binders,Fellowes PB300 Plastic Comb Binding Machine,931.18,3.00,314.27
CA-2013-107146,18-06-2013,20-06-2013,Lena Creighton,United States,Longmont,Colorado,Furnishings,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",266.35,3.00,-13.32
CA-2013-107146,18-06-2013,20-06-2013,Lena Creighton,United States,Longmont,Colorado,Chairs,"Global Manager's Adjustable Task Chair, Storm",483.14,4.00,54.35
US-2014-160143,01-04-2014,08-04-2014,Henry Goldwyn,United States,Los Angeles,California,Supplies,Acme Tagit Stainless Steel Antibacterial Scissors,29.70,3.00,8.02
CA-2013-106460,19-02-2013,22-02-2013,Greg Tran,United States,San Francisco,California,Paper,Xerox 1880,70.88,2.00,33.31
US-2014-112347,03-12-2014,07-12-2014,Bill Stewart,United States,Denver,Colorado,Storage,Letter Size Cart,114.29,1.00,12.86
US-2014-112347,03-12-2014,07-12-2014,Bill Stewart,United States,Denver,Colorado,Binders,Aluminum Screw Posts,36.62,8.00,-24.42
US-2014-112347,03-12-2014,07-12-2014,Bill Stewart,United States,Denver,Colorado,Bookcases,Hon 4-Shelf Metal Bookcases,242.35,8.00,-363.53
US-2014-112347,03-12-2014,07-12-2014,Bill Stewart,United States,Denver,Colorado,Phones,Seidio BD2-HK3IPH5-BK DILEX Case and Holster Combo for Apple iPhone 5/5s - Black,49.62,2.00,4.96
US-2014-112347,03-12-2014,07-12-2014,Bill Stewart,United States,Denver,Colorado,Furnishings,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",508.70,6.00,0.00
US-2014-112347,03-12-2014,07-12-2014,Bill Stewart,United States,Denver,Colorado,Phones,Macally Suction Cup Mount,57.36,6.00,-14.34
US-2014-112347,03-12-2014,07-12-2014,Bill Stewart,United States,Denver,Colorado,Chairs,Hon GuestStacker Chair,906.68,5.00,68.00
CA-2014-157672,06-10-2014,08-10-2014,Ross Baird,United States,Denver,Colorado,Accessories,Logitech MX Performance Wireless Mouse,63.82,2.00,13.56
US-2013-166660,30-01-2013,01-02-2013,Tim Brockman,United States,Seattle,Washington,Chairs,Global Deluxe High-Back Office Chair in Storm,435.17,4.00,-59.84
US-2013-166660,30-01-2013,01-02-2013,Tim Brockman,United States,Seattle,Washington,Bookcases,O'Sullivan 2-Shelf Heavy-Duty Bookcases,48.58,1.00,7.77
CA-2011-133830,05-12-2011,10-12-2011,Rob Lucas,United States,Los Angeles,California,Art,Prang Colored Pencils,26.46,9.00,11.91
CA-2011-133830,05-12-2011,10-12-2011,Rob Lucas,United States,Los Angeles,California,Paper,Xerox 1933,49.12,4.00,23.09
CA-2011-133830,05-12-2011,10-12-2011,Rob Lucas,United States,Los Angeles,California,Fasteners,Advantus Plastic Paper Clips,15.00,3.00,7.20
CA-2012-129532,08-12-2012,12-12-2012,Yana Sorensen,United States,Los Angeles,California,Storage,"Stur-D-Stor Shelving, Vertical 5-Shelf: 72""H x 36""W x 18 1/2""D",221.96,2.00,4.44
CA-2012-129532,08-12-2012,12-12-2012,Yana Sorensen,United States,Los Angeles,California,Accessories,WD My Passport Ultra 500GB Portable External Hard Drive,236.00,4.00,40.12
CA-2011-134726,02-11-2011,07-11-2011,Steven Ward,United States,Seattle,Washington,Accessories,"Maxell 74 Minute CD-R Spindle, 50/Pack",41.94,2.00,15.10
CA-2011-134726,02-11-2011,07-11-2011,Steven Ward,United States,Seattle,Washington,Phones,Samsung Rugby III,52.79,1.00,4.62
CA-2014-122945,17-11-2014,23-11-2014,Mick Brown,United States,Roseville,California,Furnishings,DAX Cubicle Frames - 8x10,17.31,3.00,5.19
CA-2012-164567,15-06-2012,19-06-2012,Grace Kelly,United States,Los Angeles,California,Phones,Jabra SPEAK 410,225.58,3.00,22.56
CA-2011-131947,17-09-2011,22-09-2011,Joseph Airdo,United States,Springfield,Oregon,Art,Newell 313,5.25,2.00,0.46
CA-2011-131947,17-09-2011,22-09-2011,Joseph Airdo,United States,Springfield,Oregon,Art,Boston 16701 Slimline Battery Pencil Sharpener,38.26,3.00,4.78
CA-2011-131947,17-09-2011,22-09-2011,Joseph Airdo,United States,Springfield,Oregon,Paper,Riverleaf Stik-Withit Designer Note Cubes,40.24,5.00,13.08
CA-2011-131947,17-09-2011,22-09-2011,Joseph Airdo,United States,Springfield,Oregon,Machines,Plantronics Single Ear Headset,29.93,5.00,-21.95
CA-2011-131947,17-09-2011,22-09-2011,Joseph Airdo,United States,Springfield,Oregon,Paper,Xerox 1960,148.70,6.00,46.47
CA-2011-131947,17-09-2011,22-09-2011,Joseph Airdo,United States,Springfield,Oregon,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 3/Pack",55.92,10.00,16.78
CA-2014-163209,04-05-2014,08-05-2014,Mike Kennedy,United States,San Francisco,California,Paper,Xerox 2,25.92,4.00,12.44
